id	text	audio_url	translate_id	translate_text
836962	Jerry is a very honest man. You can always take him at his word.	NULL	837184	Jerry là một người rất chân thật. Bạn có thể luôn tin lời của ông ta.
836963	How do you always get such good marks in school? I never see you even crack a book.	NULL	837183	Làm sao bạn luôn đạt điểm tốt như vậy ở trường chứ? Thậm chí tôi chưa bao giờ nhìn thấy bạn mở sách ra đọc.
836964	If you want to get a visa to go to America, you have to go through a lot of channels first.	NULL	837182	Nếu bạn muốn có được thị thực đi Mỹ, trước hết bạn phải làm đúng nhiều thủ tục.
836965	Since Janet died, her husband has really gone off the deep end.	NULL	837181	Từ khi Janet chết, chồng của cô ấy thực sự trở nên chán nản.
836966	I can't believe you got away with sneaking out of your house last night. Your father didn't hear you.	NULL	837180	Tôi không thể tin là bạn đã không bị trừng phạt về việc lẻn ra khỏi nhà tối qua. Cha bạn đã không nghe thấy.
836967	Roger, what you say makes sense and I agree with you.	NULL	837179	Roger, những gì bạn nói đều có lý và tôi đồng ý với bạn.
836968	Our team doesn't stand a chance against their team because they are much better than we are.	NULL	837178	Đội của chúng tôi không có cơ hội thắng đội của họ vì đội của họ giỏi hơn đội của chúng tôi nhiều.
836969	Our country would be better off if we had a new prime minister.	NULL	837177	Đất nước chúng tôi sẽ tốt đẹp hơn nếu chúng tôi có một thủ tướng mới.
836970	If you drive at night, you should watch out for drunk drivers.	NULL	837176	Nếu bạn lái xe vào ban đêm, bạn nên đề phòng những tài xế say rượu.
836971	The police will keep an eye on the man they think is the criminal.	NULL	837175	Cảnh sát sẽ theo dõi người đàn ông đó vì họ nghĩ ông ta là tội phạm.
836973	Be careful when you shop, because some sales people will try to take advantage of you and offer you an expensive price.	NULL	837174	Hãy cẩn thận khi bạn mua sắm, bởi vì một số người bán hàng sẽ cố lợi dụng bạn và đưa ra giá đắt.
836974	I really feel sorry for that old man who lives alone and has no family.	NULL	837173	Tôi thực sự cảm thấy thượng hại ông lão đó, ông ấy sống một mình và không có gia đình.
836975	Sharon found out that she was going to have a baby.	NULL	837172	Sharon phát hiện ra rằng cô ấy sắp có con.
836977	They're so tired because they've been working around the clock for 2 days.	NULL	837171	Họ quá mệt mỏi vì họ đã làm việc suốt 2 ngày đêm.
836978	Yesterday the students finished Chapter 1 so now they'll move on to Chapter 2.	NULL	837169	Hôm qua, học sinh đã học xong Chương 1 nên bây giờ học sẽ tiếp tục học Chương 2.
836979	The workers stopped short of constructing that building because they didn't have enough money to finish it.	NULL	837168	Những người công nhân đã ngừng xây dựng tòa nhà đó vì họ không có đủ tiền để hoàn thành nó.
836980	Watch out! That car almost hit you.	NULL	837167	Hãy cẩn thận! Chiếc xe đó suýt nữa đụng anh rồi.
836982	Can I stay with you? I was kicked out of my house because I didn't pay the rent.	NULL	837166	Tôi có thể đến ở với bạn được không? Tôi bị đuổi ra đường vì tôi không trả tiền thuê nhà.
836983	The doctor said that grandmother is still very sick, but she's out of the woods.	NULL	837165	Bác sĩ nói rằng bà ngoại vẫn còn bệnh nặng, nhưng bà đã thoát cơn nguy kịch rồi.
836984	Don't feel sorry for yourself. We're all in the same boat.	NULL	837164	Đừng tủi thân. Chúng ta cùng chung cảnh ngộ mà.
836985	Nancy will never go on a date with me. She's out of my league.	NULL	837163	Nancy sẽ không bao giờ hẹn hò với tôi. Cô ấy quá cao xa đối với tôi.
836986	William is so organized. He's always on top of things.	NULL	837162	William rất ngăn nắp. Anh ấy luôn quán xuyến mọi việc.
836987	We're really behind schedule. We need to get on the ball.	NULL	837160	Chúng ta thực sự chậm trễ so với kế hoạch rồi. Chúng ta cần phải khẩn trương lên.
836990	With his bright red hair, Carl really stands out in a crowd of people.	NULL	837158	Với mái tóc đỏ chói của mình, Carl thực sự nổi bật trong đám đông.
836991	Everyone is happy with the decision, so please don't rock the boat.	http://www.manythings.org/tatoeba	837157	Mọi người đều hài lòng về quyết định này, nên xin đừng làm gì xáo trộn tình hình.
836992	Did you hear that the position for manager is up for grabs?	http://www.manythings.org/tatoeba	837154	Bạn có nghe nói vị trí trưởng phòng còn trống không?
836994	Billy, get lost! I don't want to see you here again.	NULL	837152	Billy, hãy cút đi! Tôi không muốn nhìn thấy anh ở đây nữa.
836995	Stop beating around the bush and tell me directly why you're so angry.	NULL	837149	Thôi đừng quanh co nữa, hãy nói thẳng cho tôi biết tại sao anh tức giận như vậy.
836996	Don't waste your breath with Fred. He'll never change his mind.	NULL	837148	Đừng phí thời gian nói chuyện với Fred. Anh ta sẽ không bao giờ đổi ý đâu.
836997	At the seminar, they threw us all together into groups and made us talk together.	NULL	837146	Tại cuộc hội thảo, họ đã tụ họp chúng tôi thành các nhóm và bắt chúng tôi nói chuyện với nhau.
836998	It's difficult to tell those two twins apart because they look so much alike.	NULL	837144	Thật khó phân biệt được hai chị em song sinh đó vì họ trông rất giống nhau.
836999	You must stand up for what you believe in or no one will respect you.	NULL	837143	Anh phải bảo vệ những gì anh tin tưởng nếu không sẽ không có ai tôn trọng anh.
837000	Please don't spill the beans to Elizabeth that I bought her a gold necklace for her birthday.	NULL	837142	Xin đừng tiết lộ với Elizabeth là tôi đã mua cho cô ấy sợi dây chuyền vàng tặng sinh nhật của cô ấy nhé.
837001	It serves you right that you failed your exam. You didn't study for it at all.	NULL	837141	Bạn thi rớt là đáng đời. Bạn đã không học thi gì cả.
837002	Sweetheart, we need to go to the supermarket. We ran out of milk.	NULL	837140	Em yêu, chúng ta cần đi đến siêu thị. Chúng ta hết sữa rồi.
837005	I'm sorry I can't join you today. I have to run a lot of errands before this evening.	NULL	837138	Tôi rất tiếc, hôm nay tôi không thể tham gia với bạn. Trước buổi tối nay tôi phải chạy rất nhiều việc vặt.
837006	Yes, I was outside and it's raining cats and dogs.	NULL	837137	Phải, tôi đã ở bên ngoài và trời đang mưa như trút nước.
837007	Chris, you're completely wet!	NULL	837136	Chris, bạn bị ướt hết rồi kìa!
837008	Wow, Daniel has put on a lot of weight since the last time I saw him.	NULL	837135	Chà, Daniel đã tăng cân rất nhiều kể từ lần sau cùng tôi gặp anh ấy.
837010	We'll have to make room for your mother when she moves into our house with us.	NULL	837133	Chúng ta sẽ phải để dành chỗ cho mẹ bạn khi bà ấy dọn vào ở nhà chúng ta.
837011	It makes no difference what you say. I'm still going to buy that expensive car.	NULL	837132	Những điều anh nói không quan trọng. Tôi sẽ vẫn mua chiếc xe hơi đắt tiền đó.
837012	Melissa completely lost her head when the house caught on fire. She didn't know what to do.	NULL	837130	Melissa hoàn toàn mất bình tĩnh khi ngôi nhà phát hỏa. Cô ấy không biết nên làm gì.
837014	David thinks he's so important. He always looks down on the other people in his office.	NULL	837129	David cho rằng anh ta rất quan trọng. Anh ta đã luôn coi thường những người khác trong văn phòng của anh ta.
837018	You shouldn't have let the cat out of the bag about being pregnant so soon. I wanted to surprise everyone.	NULL	837125	Lẽ ra em không nên tiết lộ việc em có mang quá sớm. Anh muốn làm mọi người ngạc nhiên.
837020	I can't remember what Timothy looks like, but I'm sure I'll know him by sight.	NULL	837124	Tôi không sao nhớ nổi Timothy trông như thế nào, nhưng tôi tin chắc là tôi sẽ nhận ra anh ấy ngay.
837021	Would you two knock it off with the loud noise? I'm trying to sleep.	NULL	837122	Hai người có ngưng ngay tiếng ồn ầm ĩ đó không? Tôi đang cố ngủ.
837022	It's so hard to keep up with teenage clothing fashions these days because they change so often.	NULL	837121	Gần đây thật khó theo kịp thời trang ăn mặc của thanh thiếu niên bởi vì chúng thay đổi quá thường xuyên.
837023	It's very important to keep your head if there's an emergency.	NULL	837118	Giữ được bình tĩnh khi có chuyện khẩn cấp là rất quan trọng.
837024	Let's go to the beach. I got time off from work for the next 6 days.	NULL	837116	Chúng ta hãy đi ra biển đi. Tôi được nghỉ làm trong 6 ngày tới.
837026	Jennifer is very disappointed about the concert being cancelled. She really had her heart set on going.	NULL	837115	Jennifer rất thất vọng về việc buổi hòa nhạc bị hủy bỏ. Cô ấy rất trông mong buổi biểu diễn đó.
837027	If you think your team can win against our team, you've got another thing coming!	NULL	837114	Nếu anh nghĩ rằng đội của anh có thể thắng đội của chúng tôi thì anh nên nghĩ lại!
837028	It goes without saying that Tom is in love with Kathy.	NULL	837107	Rõ ràng là Tom đang yêu Kathy.
837029	That's OK, we can go Dutch tonight.	NULL	837105	Không sao, tối nay chúng ta có thể góp trả.
837188	It's my pleasure to come to your university.	NULL	837196	Tôi rất vui khi đến thăm quý tr­ường.
837191	I’m so glad to visit VNU.	NULL	837194	Tôi rất vui khi đến thăm Đại học Quốc Gia Hà Nội.
837192	It’s my pleasure to come to VNU.	NULL	837194	Tôi rất vui khi đến thăm Đại học Quốc Gia Hà Nội.
837408	If I had money, I'd buy a computer.	http://www.manythings.org/tatoeba	1550472	Nếu tôi có tiền, tôi sẽ mua máy vi tính.
837486	They should know it.	http://www.manythings.org/tatoeba	837487	Họ nên biết nó chứ.
838855	Napoleon's army advanced up to Moscow.	NULL	5763243	Quân đội của Na-pô-lê-ông đã tiến đến tận Mát-xcơ-va.
840119	I'm reconsidering my engagement.	NULL	1575838	Tôi đang cân nhắc việc đính hôn của tôi.
843003	Have you ever been to Okinawa?	NULL	1552970	Bạn đã từng đi tới Okinawa chưa?
843595	She seems OK now.	NULL	3304575	Hiện tại nó có vẻ ổn.
843949	We lost against our rival on price.	NULL	1542111	Chúng tôi thua địch thủ trong cuộc đánh cược.
845543	I am doing my homework.	NULL	9056995	Tôi đang làm bài tập về nhà.
847781	Look at this high mountain.	NULL	9736013	Hãy nhìn ngọn núi cao này đi.
852220	I am not leaving you.	NULL	1542934	Tôi không bỏ bạn mà đi đâu.
852853	I remember what you said.	http://www.manythings.org/tatoeba	8960066	Tôi nhớ điều mà bạn đã nói.
853190	I didn't understand.	http://www.manythings.org/tatoeba	5815	Tôi không hiểu.
853870	Her father won't come, he is very busy.	NULL	1547591	Ba của cô ấy sẽ không đến, ông ấy rất bận.
854459	That is very expensive!	NULL	9715112	Cái đó đắt quá!
854468	Must I go with you?	NULL	1542047	Tôi có phải đi cùng bạn không?
855284	Good day!	NULL	1550787	Một ngày tốt lành!
857305	Luke, I am your father.	NULL	9007679	Luke, ta là cha con.
858915	Could I use your phone?	http://www.manythings.org/tatoeba	9735537	Cho tôi mượn cái điện thoại của bạn có được không?
860121	My name is Jisung.	NULL	1571475	Tôi tên là Jisung.
860807	The Viking expansion from the 9th century onwards reached areas such as Normandy, Galicia, Andalusia, Sicily and Crimea.	NULL	9726075	Từ sau thế kỷ IX, thế lực của người Viking đã lan rộng tới các vùng như Normandie, Galicia, Andalusia, Sicilia và Crimea.
862331	Yes, I did this intentionally.	NULL	10257861	Ừ, tôi làm nó có chủ đích đấy.
867095	Where are they from?	NULL	3486752	Họ từ đâu đến?
867102	This apple is rotten.	http://www.manythings.org/tatoeba	1543723	Trái táo này bị hư rồi.
868205	Millions of spiritual creatures walk the earth unseen, both when we wake, and when we sleep.	NULL	1585460	Hàng triệu sinh vật thuộc linh hồn đi trên Trái Đất không được nhìn thấy, cả khi chúng ta thức, và khi chúng ta ngủ.
868611	He is not a bad person.	NULL	9013909	Anh ta không phải người xấu.
868613	He's not a bad person.	NULL	9013909	Anh ta không phải người xấu.
869219	Have you stopped beating your wife?	http://www.manythings.org/tatoeba	1547580	Mày đã ngừng đánh vợ mày rồi hả ?
869377	Am I right in saying that, like me, you study Spanish?	NULL	1541909	Tôi nói bạn học tiếng Tây Ban Nha, có đúng không?
870501	I don't know what we would do without you.	http://www.manythings.org/tatoeba	1543761	Tôi không biết chúng tôi sẽ làm gì nếu thiếu bạn.
871731	How's the work going?	http://www.manythings.org/tatoeba	9003250	Công việc của mày dư lào?
872919	Please close the door!	NULL	8839355	Làm ơn hãy đóng cửa.
872936	Don't leave!	http://www.manythings.org/tatoeba	9736571	Đừng bỏ đi!
873913	Pipe fitters design and assemble pipe systems.	NULL	9006358	Thợ sửa ống nước thực hiện công việc thiết kế và lắp ráp hệ thống đường ống.
874745	Interpreters do not translate turn by turn.	NULL	1575835	Những thông dịch viên không dịch lần lượt.
877732	I've tried Controls, but they seem a little tighter to me than Durexes.	NULL	1575376	Tôi đã dùng thử Controls, nhưng hình như nó chật hơn Duex
879070	We call this mountain Tsurugidake.	NULL	3484813	Chúng tôi gọi ngọn núi này là Tsurugidake.
880466	I've borrowed a table.	http://www.manythings.org/tatoeba	1548735	Tôi đã mượn một cái bàn.
881049	She usually comes here on Tuesdays.	NULL	4273066	Cô ấy thường đến đây vào các ngày thứ ba.
881635	After he had done his homework, he went to bed.	NULL	6546575	Sau khi anh ấy đã làm xong bài tập về nhà, anh ấy đi ngủ.
881815	The man does the laundry, not the woman.	NULL	1543715	Đàn ông phải làm việc giặt ủi chứ không phải đàn bà.
881888	The boy had indigestion after eating too much.	NULL	9016858	Cậu bé đó đã bị khó tiêu sau khi ăn quá nhiều.
885698	I heard you.	http://www.manythings.org/tatoeba	1542021	Tôi nghe bạn rồi.
886026	I don't give a shit about it.	NULL	1548754	Tao đếch quan tâm tới nó.
886811	What more could you want?	http://www.manythings.org/tatoeba	8996789	Bạn còn có thể muốn gì hơn nữa?
886879	She advised him to come by 2:30.	http://www.manythings.org/tatoeba	1564037	Cô ấy khuyên anh ta đến lúc 2:30.
886942	She allegedly murdered him.	http://www.manythings.org/tatoeba	6275297	Cô ấy bị cáo buộc giết anh ta.
886953	She argued with him and then hit him.	http://www.manythings.org/tatoeba	6244912	Cô ta gây sự rồi đánh anh ấy.
887048	She couldn't convince him to buy her a new car.	http://www.manythings.org/tatoeba	9048541	Cô ấy không thể thuyết phục được anh ấy mua cho cô ấy một chiếc ô tô mới.
887065	She denied having met him.	http://www.manythings.org/tatoeba	5763327	Cô ấy phủ nhận việc đã gặp anh ta.
887104	She explained to him how to solve the puzzle.	http://www.manythings.org/tatoeba	9741805	Cô ấy đang giải thích cho anh ấy cách giải câu đố đó.
887140	She gave him an expensive watch.	http://www.manythings.org/tatoeba	10290249	Cô ấy đưa cho anh ấy một chiếc đồng hồ đắt tiền.
887210	She hired him as an interpreter.	http://www.manythings.org/tatoeba	1542201	Cô ta thuê anh ta để làm người phiên dịch.
887234	She introduced me to him at the party.	http://www.manythings.org/tatoeba	1550532	Cô ấy giới thiệu tôi cho hắn ở buổi tiệc.
887258	She kissed him on the cheek.	http://www.manythings.org/tatoeba	9048544	Cô ấy đã hôn lên má anh ấy.
887356	She revealed the secret to him.	http://www.manythings.org/tatoeba	9415534	Cô ấy đã thổ lộ bí mật cho anh ấy.
887447	She told him not to worry.	http://www.manythings.org/tatoeba	8981763	Cô ấy bảo anh ấy đừng lo lắng.
887490	She used to live with him.	NULL	1573868	Cô ấy đã từng sống với anh ấy.
888647	Teach me how to fold a paper crane. I forgot how to fold it.	NULL	9171865	Bạn dạy tôi cách gấp hạc giấy đi. Tôi quên cách gấp mất rồi.
890187	What clothes do you think I should put on to go to my date tomorrow?	NULL	8998268	Bạn nghĩ là tôi nên mặc gì để đi hẹn hò ngày mai?
890366	Gods created women to tame men.	NULL	9040867	Thượng đế đã tạo ra đàn bà để thuần hóa đàn ông.
890491	That's very tall!	NULL	9715113	Cái đó cao quá!
892470	It's too late to apologize now.	http://www.manythings.org/tatoeba	8993931	Bây giờ xin lỗi thì cũng đã quá muộn rồi.
895859	I don't believe that black cats cause bad luck.	http://www.manythings.org/tatoeba	1543771	Tôi không tin con mèo đen đó mang đến điều xui xẻo.
897409	The universe was born more than 12 billion years ago.	NULL	1543745	Vũ trụ được hình thành từ hơn 12 tỉ năm về trước.
897679	Please forget what we talked about earlier.	http://www.manythings.org/tatoeba	3468109	Hãy quên những điều chúng ta đã nói trước đây đi.
898482	I thought they were angry with me because I didn't help them wash the car.	NULL	8957770	Tôi cứ tưởng họ giận tôi vì tôi không giúp họ rửa ô tô.
898582	For the past 10 years, I've fed my dog dry dog food.	http://www.manythings.org/tatoeba	4456390	Tôi cho chó của mình ăn thức ăn khô dành cho chó trong suốt 10 năm qua.
899647	She is addicted to Farmville.	NULL	8995776	Cô ấy đang nghiện trò Farmville.
901455	If actions are stronger than words, why is the pen mightier than the sword?	NULL	9006249	Nếu hành động có sức mạnh hơn lời nói, vậy tại sao ngòi bút lại mạnh hơn lưỡi kiếm?
902147	He went his way, I go my way.	NULL	636494	Anh đi đường anh , tôi đi đường tôi.
903265	Please telephone him.	http://www.manythings.org/tatoeba	3322906	Xin hãy gọi điện cho ổng.
903284	Her house is near the park.	NULL	5147721	Nhà cô ấy gần công viên.
903804	I think it's time for me to admit that I never cared about you.	http://www.manythings.org/tatoeba	4786314	Tôi nghĩ đã đến lúc thừa nhận là tôi chưa bao giờ quan tâm đến bạn.
903810	I think it's time for me to buy a decent car.	http://www.manythings.org/tatoeba	6546680	Tôi nghĩ rằng đã đến lúc tôi phải mua một chiếc xe hơi sang trọng.
903879	I think it's time for me to throw a little party.	http://www.manythings.org/tatoeba	9000505	Tôi nghĩ là đã đến lúc tôi cần phải tổ chức một bữa tiệc nhỏ.
905850	For example, China's public transport is without a doubt better than the UK's, but the UK's public welfare may be better than China's.	NULL	8992052	Ví dụ như là, hệ thống giao thông công cộng của Trung Quốc ưu việt hơn của Anh, điều đó khỏi phải bàn cãi. Tuy nhiên thì có lẽ chế độ phúc lợi công cộng của Anh ưu việt hơn của Trung Quốc.
906328	Run!	http://www.manythings.org/tatoeba	1541945	Chạy!
906713	What's your favorite cheap wine?	http://www.manythings.org/tatoeba	3680932	Bạn thích loại rượu vang rẻ tiền nào?
906823	What's your favorite national park?	http://www.manythings.org/tatoeba	3467874	Công viên quốc gia nào bạn thích nhất?
908296	She reconciled with her friend.	NULL	8956622	Cô ấy đã hòa giải với người bạn của mình.
908727	Who's your favorite movie star?	http://www.manythings.org/tatoeba	9734405	Ngôi sao điện ảnh mà bạn yêu thích là ai vậy?
908738	Who's your favorite poet?	http://www.manythings.org/tatoeba	5144978	Ai là nhà thơ mà bạn yêu thích?
909537	I wish that we could spend more time together.	http://www.manythings.org/tatoeba	4950223	Anh ước gì chúng ta có thể có nhiều thời gian bên nhau.
909539	I'd like to spend less time at work and more time at home.	http://www.manythings.org/tatoeba	8976339	Tôi muốn dành ít thời gian làm việc và dành nhiều thời gian ở nhà hơn.
909544	If you only had one more week to live, what would you spend your time doing?	http://www.manythings.org/tatoeba	9034858	Nếu chỉ còn một tuần để sống, bạn sẽ dành thời gian làm gì?
909560	She spends more time thinking about work than doing it.	http://www.manythings.org/tatoeba	9013970	Cô ấy dành nhiều thời gian để nghĩ về công việc hơn là thời gian để làm việc.
909561	She spends over a third of her time doing paperwork.	http://www.manythings.org/tatoeba	1542170	Cô ta dành một phần ba đời mình để làm công việc giấy tờ.
915355	You must apologize to her, and do it at once.	NULL	1568158	Mày phải xin lỗi nó, và phải làm liền.
917448	You stole my bike, and now I'm going to break your face.	NULL	9777695	Này thằng mặt lồn, dám cả gan trộm xe của bố mày à. Bây giờ bố mày sẽ vả chết con mẹ mày đấy.
920874	Beware the wolf in sheep's clothing.	NULL	10269452	Hãy coi chừng những con sói đội lốt cừu.
921793	He lost his cool and started throwing things.	NULL	1550443	Nó không kiềm chế được và bắt đầu ném đồ.
922491	Impossible.	NULL	4580272	Không thể nào.
924077	This film is based on a novel.	http://www.manythings.org/tatoeba	9815533	Bộ phim này được dựa trên một cuốn tiểu thuyết.
924145	Zero is what comes before one.	NULL	5767711	"Không là số đứng đằng trước ""một""."
924626	There is nothing more important than friendship.	http://www.manythings.org/tatoeba	515064	Không có gì quan trọng hơn tình bạn.
931002	You'll never finish translating sentences on Tatoeba.	NULL	1558397	Bạn sẽ không bao giờ hoàn tất việc dịch câu trong Tatoeba.
931124	Think more and make decisions after.	NULL	1550518	Hãy suy nghĩ thêm rồi sau đó quyết định.
931125	Take the top and you will have the middle.	NULL	1574534	Cứ lấy phần trên và bạn sẽ có phần giữa.
931393	We play soccer every Saturday.	http://www.manythings.org/tatoeba	9007236	Chúng tôi chơi bóng đá vào mỗi thứ bảy.
931463	It was pretty ballsy of you to stand up to the boss like that.	NULL	1542142	Bạn thật táo bạo khi đứng lên trước ông chủ như thế.
931532	Germany was once an ally of Italy.	http://www.manythings.org/tatoeba	9007268	Đức từng là một quốc gia đồng minh của Ý.
938310	This morning the weather is cloudy.	NULL	1542185	Sáng nhau trời nhiều mây.
939787	No matter how much you try to convince people that chocolate is vanilla, it'll still be chocolate, even though you may manage to convince yourself and a few others that it's vanilla.	NULL	1541856	Cho dù bạn có thuyết phục mọi người rằng sô-cô-la là va-ni thì nó vẫn là sô-cô-la, dù bạn có thể tự thuyết phục được mình và một vài người khác rằng nó là va-ni.
940408	This book is my good luck charm. I read it every five months.	NULL	9715114	Quyển sách đó là bùa may mắn của tôi, nên cứ năm tháng là tôi đem nó ra đọc một lần.
941250	The locals are very hospitable.	http://www.manythings.org/tatoeba	941269	Dân địa phương rất hiếu khách.
941375	This is our friend Tom.	http://www.manythings.org/tatoeba	1574424	Đây là bạn của chúng tôi, Tom.
942202	If one can say that a tiger is a big cat, one can also say that a cat is a small tiger.	NULL	9007264	Nếu một người có thể nói hổ là một loài mèo lớn, thì một người cũng có thể nói mèo là một loài hổ nhỏ.
942254	After my work, I will pick you up from your workplace.	NULL	8962011	Sau khi đi làm về, tôi sẽ đón bạn từ nơi bạn làm việc.
942285	The story ends well.	NULL	5767682	Câu truyện có một cái kết hay.
942482	He left the house at eight o'clock.	NULL	1575811	Anh ấy đã ra khỏi nhà lúc 8 giờ.
942564	So he works at this factory, does he?	NULL	1541917	Cô ta làm ở xí nghiệp này đúng không?
942614	I have already visited the United States.	NULL	1566042	Tôi đã thăm nuwows Mỹ rồi.
943807	Even my grandma can send an SMS.	NULL	1575370	Ngay cả bà của tôi còn có thể gởi tin nhắn nữa là.
948102	I've got a big dick!	NULL	8990219	Tôi có cặc to!
950606	People born in São Paulo state are called Paulistas.	NULL	4608352	Những người được sinh ra ở Sao Paulo được gọi là Paulistas.
950625	You speak tremendously fast.	NULL	1572655	Mày nói cực kỳ nhanh.
952871	Tom was arrested for drunken driving.	http://www.manythings.org/tatoeba	10274137	Tom bị bắt giữ vì lái xe trong tình trạng say rượu.
953069	A bunch of people were standing outside waiting.	http://www.manythings.org/tatoeba	1513743	Cả đống người đang đứng bên ngoài chờ.
953091	Am I under arrest?	http://www.manythings.org/tatoeba	5026069	Tôi bị bắt à?
953106	Are you OK?	http://www.manythings.org/tatoeba	9040886	Bạn có sao không?
953193	Do you have any gum?	http://www.manythings.org/tatoeba	8948170	Bạn có kẹo cao su không?
953202	Do you like cooking?	http://www.manythings.org/tatoeba	5147749	Bạn có thích nấu ăn không?
953230	Do you think I'm ugly?	http://www.manythings.org/tatoeba	8957175	Bạn có nghĩ tôi xấu không?
953341	How many different schools have you attended?	http://www.manythings.org/tatoeba	8982270	Bạn đã tham gia vào mấy trường phái?
953393	I can't figure out how to upload an image.	http://www.manythings.org/tatoeba	8965605	Tôi không biết cách đăng một bức ảnh.
953466	I guess you'll need some help.	http://www.manythings.org/tatoeba	1542160	Tôi đoán là bạn sẽ cần giúp đỡ.
953494	I just got up. Give me a few minutes to get ready.	http://www.manythings.org/tatoeba	9067380	Tôi vừa mới dậy. Cho tôi chút thời gian để chuẩn bị đi.
953582	I realize that this may sound crazy, but I think I've fallen in love with your younger sister.	http://www.manythings.org/tatoeba	9000624	Tôi biết là điều này có vẻ điên rồ, nhưng tôi nghĩ là tôi đã yêu em gái của cậu mất rồi.
953602	I shouldn't have made you that sandwich.	http://www.manythings.org/tatoeba	1575832	Tôi không nên làm cho bạn miếng san quít đó.
953646	I think it's unlikely that the next model will be any better than this one.	http://www.manythings.org/tatoeba	8949834	Tôi nghĩ là sẽ không thể có chuyện mẫu tiếp theo sẽ tốt hơn mẫu này.
953796	I'll come by tomorrow morning.	http://www.manythings.org/tatoeba	8833048	Tôi sẽ đến vào sáng mai.
954044	It may seem like a minor thing to you, but for a lot of people this is really difficult to do.	NULL	3486811	Nó chỉ là việc nhỏ đối với bạn, nhưng đối với nhiều người khác việc đó rất khó thực hiện.
954140	Let me tell you my side of the story.	http://www.manythings.org/tatoeba	9722296	Để tôi kể cho bạn nghe câu chuyện đó từ góc nhìn của tôi.
954174	Most people studying a foreign language will never be able to speak like a native speaker.	http://www.manythings.org/tatoeba	8991740	Hầu hết những người đang học ngoại ngữ đều sẽ không bao giờ có thể nói chuyện được như người bản xứ.
954227	Our mother had no choice but to make dinner with leftovers.	NULL	6486454	Mẹ chúng tôi không còn cách nào khác phải làm bữa tối với phần thức ăn thừa.
954233	Parsnips, squash, carrots, peas and sweet potatoes are considered starchy vegetables.	NULL	5767705	Củ cải vàng, bí, cà rốt, đậu và khoai lang được xem là các loại rau củ chứa nhiều tinh bột.
954332	That's not possible.	http://www.manythings.org/tatoeba	9066061	Điều đó là bất khả thi.
954359	The only way I can eat oatmeal is with a lot of sugar.	NULL	8996819	Tôi chỉ có thể ăn yến mạch khi ăn kèm với nhiều đường.
954425	This camera is very expensive.	http://www.manythings.org/tatoeba	9041937	Chiếc máy ảnh này vô cùng đắt tiền.
954462	We ate until we were satisfied.	http://www.manythings.org/tatoeba	1563759	Chúng tôi đã ăn thỏa thích.
954576	What sort of person would do that kind of thing?	http://www.manythings.org/tatoeba	8992162	Rốt cuộc là loại người nào lại đi làm điều đó?
954622	When we are together, I forget all the unhappy times we've had.	NULL	1542179	Khi chúng tôi ở bên nhau, tôi quên đi những khoảng thời gian không hạnh phúc.
954653	Who in the world do you think you are?	http://www.manythings.org/tatoeba	9734509	Mày nghĩ mày là cái đéo gì?
954663	Why do people tell lies?	http://www.manythings.org/tatoeba	1574452	Tại sao mọi người lại nói xạo?
954669	Why don't we go out and get something to eat?	http://www.manythings.org/tatoeba	3486784	Tại sao chúng ta không ra ngoài kiếm gì để ăn?
954719	Would you rather have a cup of coffee or a cup of tea?	http://www.manythings.org/tatoeba	4786059	Bạn thích uống cà-phê hay uống trà?
954762	You look funny doing that.	http://www.manythings.org/tatoeba	10257826	Cậu làm vậy trông buồn cười ghê.
956933	Nobody does it better.	NULL	1556566	Chẳng có ai có thể làm việc này tốt hơn.
958826	I wouldn't have done that in your place.	NULL	5910940	Tôi sẽ không làm thế nếu tôi là bạn.
958870	Are you in a rush?	http://www.manythings.org/tatoeba	3534145	Bạn đang vội à?
958893	I love studying history.	http://www.manythings.org/tatoeba	1542107	Tôi thích nghiên cứu lịch sử.
958950	I turned down the idea of going for a walk and stayed at home.	NULL	1541981	Tôi gạt bỏ ý định đi dạo, và ở lại nhà.
960613	Please correct the errors.	http://www.manythings.org/tatoeba	1541834	Làm ơn sửa lại những lỗi sai.
961404	Remember this!	NULL	9000636	Hãy nhớ điều này!
961601	She's studying French and web design.	NULL	1542919	Cô ấy học tiếng Pháp và thiết kế web.
961862	Translating this text will be very easy.	http://www.manythings.org/tatoeba	1575789	Dịch đoạn văn này sẽ rất dễ.
961938	Does John want to see a Korean movie?	NULL	1554814	John có muốn xem phim hàn không?
963303	I'm also thinking of going to Korea.	NULL	1542162	Tôi cũng đang cân nhắc việc đi Hàn Quốc.
963650	Please do not write in this library book.	NULL	964422	Vui lòng không viết vào sách của thư viện.
967194	I swim almost every day.	http://www.manythings.org/tatoeba	1543713	Hầu như ngày nào tôi cũng đi bơi.
971169	What have I done?	http://www.manythings.org/tatoeba	1581837	Mình đã làm gì chứ?
975489	Please just leave me alone.	http://www.manythings.org/tatoeba	10550260	Tao xin mày đấy, hãy để tao một mình đi.
975673	I am learning Japanese.	NULL	1706046	Tôi đang học tiếng Nhật.
979452	We have enough money to buy this CD.	http://www.manythings.org/tatoeba	8995650	Chúng tôi có đủ tiền để mua chiếc CD này.
982273	Are you alright?	NULL	9040886	Bạn có sao không?
983937	Do you know her father?	NULL	9677677	Bạn biết bố cô ấy không?
